Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
6078,EASTERN GOLDFIELDS EDUCATION SUPPORT CENTRE,BOOMERANG CRESCENT,KALGOORLIE,WA,6430,PMB 9,KALGOORLIE,WA,6433,-30.76705062,121.4788763,POST,08 9092 0000,GOLDFIELDS,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,9,9,4,3,4,2,,31
4017,EASTERN HILLS SENIOR HIGH SCHOOL,LOT 289 KEANE STREET EAST,MOUNT HELENA,WA,6082,LOT 289 KEANE STREET EAST,MOUNT HELENA,WA,6082,-31.87396818,116.2200892,POST,08 9573 0300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,170,175,190,167,126,116,,944
4161,EATON COMMUNITY COLLEGE,20 RECREATION DRIVE,EATON,WA,6232,20 RECREATION DRIVE,EATON,WA,6232,-33.3176055,115.72289077,POST,08 9796 7000,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,120,99,112,106,80,64,,581
5158,EATON PRIMARY SCHOOL,35 DIADEM STREET,EATON,WA,6232,PO BOX 345,BUNBURY,WA,6231,-33.32181891,115.70284312,POST,08 9796 2600,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,53,57,52,70,47,46,47,53,,,,,,,,,425
5677,EDDYSTONE PRIMARY SCHOOL,LITTORINA AVENUE,HEATHRIDGE,WA,6027,LITTORINA AVENUE,HEATHRIDGE,WA,6027,-31.76706411,115.7690002,A263,08 9406 5100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,23,34,41,39,36,24,27,32,,,,,,,,,256
5159,EDEN HILL PRIMARY SCHOOL,83A IVANHOE STREET,EDEN HILL,WA,6054,83A IVANHOE STREET,EDEN HILL,WA,6054,-31.89291076,115.94560488,POST,08 6455 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,64,75,67,49,71,67,47,,,,,,,,,500
5657,EDGEWATER PRIMARY SCHOOL,76 TREETOP AVENUE,EDGEWATER,WA,6027,76 TREETOP AVENUE,EDGEWATER,WA,6027,-31.76289339,115.78041313,A265,08 6207 3200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,64,61,34,58,60,56,49,44,,,,,,,,,426
1021,EDMUND RICE COLLEGE,3398 BINDOON DEWARS POOL ROAD,BINDOON,WA,6502,3398 BINDOON DEWARS POOL ROAD,BINDOON,WA,6502,-31.31077578,116.18568178,POST,08 9576 5500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,19,20,32,27,19,21,,138
5699,EDNEY PRIMARY SCHOOL,204 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,204 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,-31.94734619,116.00690478,POST,08 9454 8377,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,64,68,45,55,59,44,64,,,,,,,,,459
5805,ELLEN STIRLING PRIMARY SCHOOL,23 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,23 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,-31.7702501,115.97500945,C198,08 6296 7155,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,81,82,95,102,105,88,121,81,,,,,,,,,755
1424,ELLENBROOK CHRISTIAN COLLEGE,5 SANTONA BOULEVARD,ELLENBROOK,WA,6069,5 SANTONA BOULEVARD,ELLENBROOK,WA,6069,-31.786783,115.959178,POST,08 9297 9297,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,57,31,25,27,28,18,29,25,,40,44,40,54,49,43,,510
5745,ELLENBROOK PRIMARY SCHOOL,65 FORTESCUE PLACE,ELLENBROOK,WA,6069,LOCKED BAG 3 ELLENBROOK PO,ELLENBROOK,WA,6069,-31.7926892,115.97479916,POST,08 9297 7300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,81,85,93,103,85,93,99,82,,,,,,,,,721
4177,ELLENBROOK SECONDARY COLLEGE,100 MAIN STREET,ELLENBROOK,WA,6069,100 MAIN STREET,ELLENBROOK,WA,6069,-31.78554916,115.96428067,C197,08 9297 9700,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,216,175,206,339,317,233,,1486
5161,EMBLETON PRIMARY SCHOOL,51 PRIESTLEY STREET,EMBLETON,WA,6062,51 PRIESTLEY STREET,EMBLETON,WA,6062,-31.90187965,115.90980195,C90,08 9338 9700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,23,22,20,20,22,21,25,,,,,,,,,173
1432,EMMANUEL CATHOLIC COLLEGE,122 HAMMOND ROAD,SUCCESS,WA,6164,122 HAMMOND ROAD,SUCCESS,WA,6164,-32.12857818,115.8400696,POST,08 9414 4000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,192,210,199,173,164,162,,1100
1288,EMMANUEL CHRISTIAN COMMUNITY SCHOOL,3 SALCOTT ROAD,GIRRAWHEEN,WA,6064,3 SALCOTT ROAD,GIRRAWHEEN,WA,6064,-31.84620429,115.84826218,POST,08 9342 7377,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,54,59,45,60,60,57,44,63,,48,50,37,39,40,17,,673
6152,ENDEAVOUR EDUCATION SUPPORT CENTRE,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,-32.37037017,115.75072535,POST,08 9524 5000,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,1,8,6,3,11,7,9,10,,,,,,,,,55
5750,ENDEAVOUR PRIMARY SCHOOL,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,38 ENDEAVOUR DRIVE,PORT KENNEDY,WA,6172,-32.37037017,115.75072535,POST,08 9524 5000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,65,55,69,51,57,67,64,,,,,,,,,468
5162,ENEABBA PRIMARY SCHOOL,DEWAR STREET,ENEABBA,WA,6518,"PO BOX 107, DEWAR STREET",ENEABBA,WA,6518,-29.82022038,115.2681635,POST,08 9955 1021,MIDWEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,3,1,3,2,4,1,,,,,,,,,15
1481,ESPERANCE ANGLICAN COMMUNITY SCHOOL,5 GRIFFIN STREET,ESPERANCE,WA,6450,5 GRIFFIN STREET,ESPERANCE,WA,6450,-33.87140172,121.88445884,POST,08 9083 2444,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,35,34,39,37,19,13,,177
1266,ESPERANCE CHRISTIAN PRIMARY SCHOOL,2 BLAKE STREET,ESPERANCE,WA,6450,2 BLAKE STREET,ESPERANCE,WA,6450,-33.86426103,121.8773873,POST,08 9071 2703,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,9,9,14,9,13,,12,8,,,,,,,,,74
6098,ESPERANCE EDUCATION SUPPORT CENTRE,PINK LAKE ROAD,ESPERANCE,WA,6450,PO BOX 696,ESPERANCE,WA,6450,-33.86017872,121.868258,POST,08 9071 9560,GOLDFIELDS,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,4,2,4,3,3,4,,20
5163,ESPERANCE PRIMARY SCHOOL,103 WINDICH STREET,ESPERANCE,WA,6450,PO BOX 150,ESPERANCE,WA,6450,-33.85981206,121.890272,POST,08 9076 3600,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,57,58,50,56,61,74,62,,,,,,,,,466
4018,ESPERANCE SENIOR HIGH SCHOOL,PINK LAKE ROAD,ESPERANCE,WA,6450,PO BOX 465,ESPERANCE,WA,6450,-33.86017872,121.868258,POST,08 9071 9555,GOLDFIELDS,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,148,187,160,146,156,135,,932
1527,ETON FARM EDUCATION,145 SUMMERFIELD ROAD,SERPENTINE,WA,6125,145 SUMMERFIELD ROAD,SERPENTINE,WA,6125,-32.346434,115.982615,UNKNOWN,UNKNOWN,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,PPR,13,3,,,,,,,,,,,,,,,16
5790,EXCELSIOR PRIMARY SCHOOL,63 SHREEVE ROAD,CANNING VALE,WA,6155,63 SHREEVE ROAD,CANNING VALE,WA,6155,-32.08181283,115.943661,F307,08 6258 9300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,50,49,65,63,46,60,50,,,,,,,,,443
4077,EXMOUTH DISTRICT HIGH SCHOOL,CARPENTER STREET,EXMOUTH,WA,6707,PO BOX 105,EXMOUTH,WA,6707,-21.93316002,114.1242962,POST,08 9947 8888,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,41,37,39,34,38,36,36,26,,25,30,33,28,26,14,,443
1518,FAIRBRIDGE COLLEGE,"FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY",PINJARRA,WA,6208,"FAIRBRIDGE VILLAGE, SOUTH WEST HIGHWAY",PINJARRA,WA,6208,-32.60549898,115.9465216,POST,08 9531 7932,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,5,13,22,27,24,44,,135
5167,FAIRVIEW PRIMARY SCHOOL,VERNON STREET,COLLIE,WA,6225,VERNON STREET,COLLIE,WA,6225,-33.34837356,116.1685678,POST,08 9735 2300,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,25,27,31,24,29,25,24,27,,,,,,,,,212
5706,FALCON PRIMARY SCHOOL,30 BALOO CRESCENT,WANNANUP,WA,6210,PO BOX 5018,FALCON,WA,6210,-32.59274022,115.64298077,POST,08 9584 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,74,70,69,60,61,71,65,74,,,,,,,,,544
5622,FALLS ROAD PRIMARY SCHOOL,50 FALLS ROAD,LESMURDIE,WA,6076,50 FALLS ROAD,LESMURDIE,WA,6076,-31.99216242,116.0470185,POST,08 9291 2150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,41,28,42,48,47,39,46,,,,,,,,,313
4149,FITZROY VALLEY DISTRICT HIGH SCHOOL,FLYNN DRIVE,FITZROY CROSSING,WA,6765,PO BOX 106,FITZROY CROSSING,WA,6765,-18.196468,125.566842,POST,08 9193 0900,KIMBERLEY,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,23,18,25,28,17,16,13,13,,39,40,38,16,21,13,,320
5607,FLINDERS PARK PRIMARY SCHOOL,OFF YATANA ROAD,ALBANY,WA,6330,OFF YATANA ROAD,ALBANY,WA,6330,-34.97824017,117.9300686,POST,08 9844 7200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,28,63,58,61,48,50,64,48,,,,,,,,,420
5173,FLOREAT PARK PRIMARY SCHOOL,38 CHANDLER AVENUE WEST,FLOREAT,WA,6014,38 CHANDLER AVENUE,FLOREAT,WA,6014,-31.936844,115.79122,D70,08 9205 5600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,74,67,64,94,74,76,88,82,,,,,,,,,619
5688,FOREST CRESCENT PRIMARY SCHOOL,83 FOREST CRESCENT,THORNLIE,WA,6108,83 FOREST CRESCENT,THORNLIE,WA,6108,-32.07607019,115.95000698,F335,08 9232 3550,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,77,86,85,92,91,88,92,89,,,,,,,,,700
5613,FORRESTDALE PRIMARY SCHOOL,35 BROOME STREET,FORRESTDALE,WA,6112,35 BROOME STREET,FORRESTDALE,WA,6112,-32.15362108,115.94853622,F225,08 9397 8100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,47,28,26,23,23,20,17,,,,,,,,,224
5174,FORRESTFIELD PRIMARY SCHOOL,45 SUSSEX ROAD,FORRESTFIELD,WA,6058,45 SUSSEX ROAD,FORRESTFIELD,WA,6058,-31.99141866,116.00883241,POST,08 9453 6277,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,22,34,26,22,31,13,20,,,,,,,,,198
1412,FOUNDATION CHRISTIAN COLLEGE,115 WALDRON BLVDE,GREENFIELDS,WA,6210,115 WALDRON BLVDE,GREENFIELDS,WA,6210,-32.52931617,115.76228884,POST,08 9586 5444,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,25,37,30,36,46,41,47,33,,29,53,41,43,39,28,,528
1470,FOUNTAIN COLLEGE,12 KARRI WAY,FERNDALE,WA,6148,12 KARRI WAY,FERNDALE,WA,6148,-32.03648539,115.92001092,POST,08 9458 3555,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,23,20,23,33,27,18,28,28,,42,31,28,27,28,11,,367
1398,FRANCIS JORDAN CATHOLIC SCHOOL,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,25 PETERBOROUGH DRIVE,CURRAMBINE,WA,6028,-31.73113849,115.73842645,POST,08 9305 4990,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,40,35,45,50,44,40,47,56,,,,,,,,,357
5176,FRANKLAND RIVER PRIMARY SCHOOL,MOIR STREET,FRANKLAND RIVER,WA,6396,C/- POST OFFICE,FRANKLAND RIVER,WA,6396,-34.36312,117.078601,POST,08 9855 2213,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,8,7,9,3,11,5,11,,,,,,,,,60
1373,FREDERICK IRWIN ANGLICAN SCHOOL,36-66 GORDON ROAD,MANDURAH,WA,6210,36-66 GORDON ROAD,MANDURAH,WA,6210,-32.50869435,115.7530802,POST,08 9537 0000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,79,81,76,87,86,86,112,108,,156,167,157,146,140,119,,1600
1351,FREMANTLE CHRISTIAN COLLEGE,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,110 ROCKINGHAM ROAD,HAMILTON HILL,WA,6163,-32.0843654,115.77519843,POST,08 9430 6635,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y11,16,21,24,24,19,28,17,35,,38,49,29,23,15,,,338
4206,FREMANTLE COLLEGE,LEFROY ROAD,BEACONSFIELD,WA,6162,LEFROY ROAD,BEACONSFIELD,WA,6162,-32.06791,115.76798,POST,08 9338 8900,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,251,269,246,185,149,105,,1205
6040,FREMANTLE LANGUAGE DEVELOPMENT CENTRE,19 DRURY STREET,WILLAGEE,WA,6156,PO BOX 1031,WILLAGEE,WA,6156,-32.05149344,115.80434605,H335,08 9312 4850,SOUTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,KIN,Y03,32,53,61,46,35,,,,,,,,,,,,227
5420,FREMANTLE PRIMARY SCHOOL,1 BRENNAN STREET,FREMANTLE,WA,6160,1 BRENNAN STREET,FREMANTLE,WA,6160,-32.05883702,115.75353531,G120,08 9432 1400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,45,48,50,37,32,29,41,,,,,,,,,322
5105,FRESHWATER BAY PRIMARY SCHOOL,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,CNR BAY VIEW TERRACE/PRINCESS ROADS,CLAREMONT,WA,6010,-31.98588984,115.7823097,D310,08 6458 7000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,68,55,50,72,63,63,60,46,,,,,,,,,477
5180,GAIRDNER PRIMARY SCHOOL,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,45 GAIRDNER ROAD SOUTH,GAIRDNER,WA,6337,-34.2108414,118.9385849,POST,08 9836 1014,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,3,2,2,1,4,7,3,,,,,,,,,24
5181,GASCOYNE JUNCTION REMOTE COMMUNITY SCHOOL,36 GREGORY STREET,GASCOYNE JUNCTION,WA,6705,PMB 102,CARNARVON,WA,6701,-25.05320773,115.2083775,POST,08 9943 0515,MIDWEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,,,,1,2,1,,,,,,,,,5
6159,GEOGRAPHE EDUCATION SUPPORT CENTRE,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,LOT 153 CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,POST,08 9754 0103,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,KIN,Y12,1,4,1,1,1,,2,4,,5,,,5,9,7,,40
5775,GEOGRAPHE PRIMARY SCHOOL,CLYDEBANK AVENUE,BUSSELTON,WA,6280,CLYDEBANK AVENUE,BUSSELTON,WA,6280,-33.66661113,115.3288339,POST,08 9754 0100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,55,57,58,54,63,71,62,,,,,,,,,460
1429,GEORGIANA MOLLOY ANGLICAN SCHOOL,2 HAWKER APPROACH,YALYALUP,WA,6280,2 HAWKER APPROACH,YALYALUP,WA,6280,-33.6606425,115.38154954,POST,08 9752 5252,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,51,51,60,71,56,73,91,75,,123,115,102,105,85,66,,1124
1484,GERALDTON FLEXIBLE LEARNING CENTRE,15 BAYLY STREET,GERALDTON,WA,6530,15 BAYLY STREET,GERALDTON,WA,6530,-28.76770179,114.6188153,POST,08 9965 2264,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,5,9,21,18,20,19,4,96
1403,GERALDTON GRAMMAR SCHOOL,134 GEORGE ROAD,GERALDTON,WA,6530,134 GEORGE ROAD,GERALDTON,WA,6530,-28.76195313,114.621025,POST,08 9965 7800,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,30,24,19,29,29,31,36,43,,49,37,43,41,55,44,,510
5183,GERALDTON PRIMARY SCHOOL,75 FITZGERALD STREET,GERALDTON,WA,6530,PO BOX 7207,GERALDTON PO,WA,6531,-28.77863662,114.60805563,POST,08 9921 2311,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,47,43,36,47,41,63,54,56,,,,,,,,,387
4163,GERALDTON SENIOR HIGH SCHOOL,CARSON TERRACE,GERALDTON,WA,6530,PMB 10100,GERALDTON PO,WA,6531,-28.78068474,114.6117092,POST,08 9965 8400,MIDWEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,215,197,,176,199,214,,1001
5540,GIBBS STREET PRIMARY SCHOOL,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,79-93 GIBBS STREET,EAST CANNINGTON,WA,6107,-32.00835874,115.95375209,E310,08 9458 6899,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,82,67,63,65,60,60,42,,,,,,,,,519
5726,GIDGEGANNUP PRIMARY SCHOOL,BUNNING ROAD,GIDGEGANNUP,WA,6083,PO BOX 119,GIDGEGANNUP,WA,6083,-31.79416905,116.1954072,POST,08 9578 4000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,23,24,24,21,28,29,29,32,,,,,,,,,210
4031,GILMORE COLLEGE,DARGIN PLACE,ORELIA,WA,6167,PO BOX 86,KWINANA,WA,6966,-32.238266,115.814803,H240,08 6595 2700,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,231,225,202,210,180,147,,1195
4135,GINGIN DISTRICT HIGH SCHOOL,1 DAW STREET,GINGIN,WA,6503,1 DAW STREET,GINGIN,WA,6503,-31.34427642,115.9123687,POST,08 9575 5300,NORTH METROPOLITAN,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,19,23,28,26,17,24,25,19,,25,16,25,26,,,,273
4110,GIRRAWHEEN SENIOR HIGH SCHOOL,39 CALVERT WAY,GIRRAWHEEN,WA,6064,39 CALVERT WAY,GIRRAWHEEN,WA,6064,-31.83648977,115.84187032,B130,08 9247 0555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,66,83,80,84,61,56,,430
6011,GLADYS NEWTON SCHOOL,93 BALGA AVENUE,BALGA,WA,6061,93 BALGA AVENUE,BALGA,WA,6061,-31.85488957,115.84735801,B190,08 9413 1900,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y12,2,6,7,7,5,4,1,5,,2,5,9,6,10,12,,81
8367,GLEN FORREST COMMUNITY KINDERGARTEN,47A MARNIE ROAD,GLEN FORREST,WA,6071,47A MARNIE ROAD,GLEN FORREST,WA,6071,-31.90683334,116.1023159,POST,08 9298 9250,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,11,,,,,,,,,,,,,,,,11
5186,GLEN FORREST PRIMARY SCHOOL,TILLBROOK STREET,GLEN FORREST,WA,6071,TILLBROOK STREET,GLEN FORREST,WA,6071,-31.91537475,116.100319,POST,08 9298 8202,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,16,24,34,23,24,28,30,29,,,,,,,,,208
5769,GLEN HUON PRIMARY SCHOOL,MONASH BOULEVARD,EATON,WA,6232,MONASH BOULEVARD,EATON,WA,6232,-33.31523808,115.7261548,POST,08 9796 7500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,61,61,67,75,66,53,54,68,,,,,,,,,505
5655,GLENCOE PRIMARY SCHOOL,GLENCOE PARADE,HALLS HEAD,WA,6210,GLENCOE PARADE,HALLS HEAD,WA,6210,-32.54229018,115.7041404,POST,08 9586 6800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,52,47,48,40,51,52,52,,,,,,,,,392
5534,GLENDALE PRIMARY SCHOOL,GLENDALE AVENUE,HAMERSLEY,WA,6022,PO BOX 2064,WARWICK,WA,6024,-31.84933302,115.8076235,POST,08 9447 4199,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,52,42,46,37,36,37,41,36,,,,,,,,,327
5630,GLENGARRY PRIMARY SCHOOL,DOVERIDGE DRIVE,DUNCRAIG,WA,6023,25 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.82816781,115.7820552,A170,08 9378 5678,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,46,51,44,53,56,54,52,59,,,,,,,,,415
4078,GNOWANGERUP DISTRICT HIGH SCHOOL,YOUGENUP ROAD,GNOWANGERUP,WA,6335,YOUGENUP ROAD,GNOWANGERUP,WA,6335,-33.938232,118.00801,POST,08 9827 2100,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,16,14,14,15,14,11,14,10,,6,5,8,5,,,,132
5838,GOLDEN BAY PRIMARY SCHOOL,9 THUNDELARRA DRIVE,GOLDEN BAY,WA,6174,PO BOX 690,MANDURAH,WA,6210,-32.42313769,115.7596842,POST,08 9583 8800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,75,70,67,64,54,54,64,43,,,,,,,,,491
1390,GOLDEN HILL STEINER SCHOOL,222 SCOTSDALE ROAD,DENMARK,WA,6333,222 SCOTSDALE ROAD,DENMARK,WA,6333,-34.94203668,117.3591392,POST,08 9848 1811,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,11,9,14,13,6,14,13,13,,,,,,,,,93
1439,GOLDFIELDS BAPTIST COLLEGE,4 MAGUIRE STREET,KALGOORLIE,WA,6430,4 MAGUIRE STREET,KALGOORLIE,WA,6430,-30.77620533,121.4630845,POST,08 9022 7535,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,24,22,18,25,24,17,21,27,,30,34,27,29,,,,298
1245,GOOD SHEPHERD CATHOLIC PRIMARY SCHOOL,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,15 ARBUTHNOT STREET,KELMSCOTT,WA,6111,-32.12560377,116.0262673,POST,08 9496 9200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,22,27,24,24,23,27,23,27,,,,,,,,,197
1300,GOOD SHEPHERD CATHOLIC SCHOOL,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,215 MORLEY DRIVE,LOCKRIDGE,WA,6054,-31.88645235,115.9432801,POST,08 6278 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,60,60,58,62,59,64,54,56,,,,,,,,,473
5650,GOOLLELAL PRIMARY SCHOOL,30 CADOGAN STREET,KINGSLEY,WA,6026,30 CADOGAN STREET,KINGSLEY,WA,6026,-31.81486804,115.80138525,A305,08 6207 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,33,30,37,35,21,32,19,,,,,,,,,247
5713,GOOMALLING PRIMARY SCHOOL,65 HODDY STREET,GOOMALLING,WA,6460,PO BOX 146,GOOMALLING,WA,6460,-31.30541151,116.82890894,POST,08 9629 1055,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,4,5,8,9,4,7,6,,,,,,,,,45
5551,GOOSEBERRY HILL PRIMARY SCHOOL,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,-31.95646856,116.05602004,E210,08 9257 4600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,54,69,56,63,61,69,54,,,,,,,,,468
5192,GOSNELLS PRIMARY SCHOOL,173 HICKS STREET,GOSNELLS,WA,6110,173 HICKS STREET,GOSNELLS,WA,6110,-32.07774624,116.00352235,F290,08 9398 2250,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,43,51,44,50,63,56,55,52,,,,,,,,,414
4020,GOVERNOR STIRLING SENIOR HIGH SCHOOL,25 THIRD AVENUE,WOODBRIDGE,WA,6056,25 THIRD AVENUE,WOODBRIDGE,WA,6056,-31.88893826,115.98880562,C200,08 6274 0300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,180,184,151,146,157,127,,945
1371,GRACE CHRISTIAN SCHOOL,22 VITTORIA ROAD,BUNBURY,WA,6230,22 VITTORIA ROAD,BUNBURY,WA,6230,-33.33832794,115.6810759,POST,08 9726 4200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,42,43,42,46,41,48,51,58,,50,34,43,43,26,14,,581
